latitude,longitude,dist_to_river_km,elevation
-10.20591799923027,-67.54210099915694,1.4655325388180134,199
-10.10904800046429,-67.55054699939829,0.4692547847383164,160
-10.07077099985747,-67.65114200016464,2.430534145287882,204
-10.07066350140084,-67.41216415532162,1.8072862083246115,0
-9.810304387560048,-67.17375742993511,1.19072916440279,0
-9.949518999025035,-67.40083499966354,0.6913464839716468,0
-9.924872999888752,-67.16674499943167,0.9138653257050953,0
-10.91189600007936,-69.5329819993037,0.9256048664074439,288
-9.895388000100837,-67.17920300005477,1.0530596350683294,0
-10.44495000019923,-67.65744599988247,1.616055994715449,212
-9.733590000160985,-67.12887700095588,0.20673757856363942,0
-9.866093999547404,-67.3566530000561,0.5906191661450123,0
-9.93073099980011,-67.62407199990123,1.505216222718862,158
-10.13401200124725,-67.18792700003706,1.1612995110507272,0
-10.37743399902819,-67.41522799929949,0.6873037806897658,0
-10.51953300017908,-67.6278159998681,0.7293808080069146,207
-9.980057998629313,-67.43333500063156,0.8434197534089767,0
-10.52690600022305,-67.63420600002055,0.6363150254665674,207
-10.5157710000735,-67.6346360014751,0.5552216636760039,191
-10.2055510008602,-67.65044000040335,2.0710372912619524,198
-9.84015700022787,-67.16945600000385,1.5461995970376952,0
-9.795945998989064,-67.54434099947619,0.794064945925193,149
-10.7139940024746,-69.321959976273,0.8532914233281552,272
-10.57209467936283,-67.638030999819,0.6354846198147736,208
-10.25200799999044,-67.29828899981545,0.8036865915224173,0
-9.59529400097596,-67.75090300026889,0.621215582288562,155
-10.07544999909038,-67.31928799980003,2.681818399661773,0
-9.980202000560432,-67.42975799928489,1.0408690617098497,0
-9.902208,-67.350638,1.2276846863245714,0
-10.43844699992384,-67.70602000002074,0.7987504698758613,209
-10.45731600567419,-67.68009800197065,1.9623826240231084,214
-9.745645000176664,-67.15045099935335,0.956577540852135,0
-9.741804999951086,-67.14101500217721,1.1770332825806626,0
-10.00322000111182,-67.40860999965253,1.2403303265427266,0
-9.343541999656061,-67.85515399943232,1.4884570263555894,173
-10.33321199435757,-67.56068800015386,1.727344816620138,199
-10.78001500356016,-68.447349001074,2.5714128679732497,262
-10.3041619999699,-67.23473999988586,0.7106203074694447,0
-10.1948000013918,-67.5387100016365,1.8632553554223377,196
-10.0041069994268,-67.49412800058256,1.5289400383739051,0
-10.27504596387031,-62.59037201650695,0.7131380348478839,0
-10.1311739973505,-67.09151299788958,0.7258690307586594,0
-10.21422110658093,-67.58110239484341,1.7865183173132737,191
-10.3782390003832,-67.6223630000147,1.772441309755898,230
-10.25752999781412,-62.49505099863072,0.7951312511120664,0
-10.23523499960964,-62.48733200026487,0.9167642122371561,0
-9.987839999815435,-62.45146099984903,0.22620626174374542,0
-9.945102000317082,-67.41910399991158,0.5304044689198448,0
-10.30057700034563,-67.5675529996084,1.0745142737756983,207
-10.10991400003928,-62.55397900012607,0.6557351734217423,0
-10.32740601903747,-67.53737301369853,1.3393389942117093,202
-10.10472416756734,-67.40439508310179,1.4661881081377701,0
-10.381639104416,-67.70328325110967,1.4955854229581618,209
-9.881516993807196,-66.56773699921347,0.291079302822428,0
-11.05668500061877,-68.8727740000912,1.7289351726357975,255
-10.66992788004585,-67.6669269612279,0.5972999140401258,170
-10.76556774572379,-65.56384624972124,0.41260611479357795,0
-10.38685900046793,-67.5209619986888,1.1988952219646745,223
-10.37032451800567,-68.17058136183466,0.8264139166967814,207
-10.05389736874577,-67.50465399891246,1.2661986240365888,156
-10.3977809079031,-67.63853080725423,1.417901394840622,228
-10.38502698298321,-67.58931698303715,1.3336510241077106,207
-10.29705000031744,-67.5689939996002,0.9293723876990639,195
-10.241326,-67.32469,0.8470842812798562,0
-10.30268300037759,-67.23515999986292,0.5400331434238704,0
-9.85389404932072,-67.2712420220959,0.8124580476663679,0
-10.36605699769295,-67.43283999855615,0.4847400973218808,0
-10.36536,-67.400821,0.852197866797478,0
-10.2360151822576,-67.38035968778047,0.6435374263950704,0
-10.20836999960964,-67.65553699848832,1.9109812412540235,202
-10.15508700201084,-67.601976999977,0.2500989217925063,169
-9.827997999724065,-67.28184899972271,0.6726813096035023,0
-10.05780200536977,-67.30905099861809,0.6815806838487755,0
-9.351200161619149,-59.32078135968694,0.7085729789459636,0
-9.049734866230189,-59.10483690571226,1.0568985581072396,0
-9.31269494328549,-59.09575908999605,0.7197293625987231,0
-10.11081700918793,-58.57130963742216,2.1646960912952813,0
-9.050920972917,-59.10719002603417,1.314840956211055,0
-10.02980718441024,-58.57665331689997,1.069731122554441,0
-9.287474000117406,-58.13820199924871,0.5250991147508192,0
-10.39274078759304,-58.32850859554962,0.7690031528911239,0
-9.593577247116254,-57.83740135234698,1.3986773123993854,0
-9.588138351546151,-58.11320669450996,0.5481409824527608,0
-9.588138351546151,-58.11320669450996,0.5481409824527608,0
-10.3604058179805,-58.50721464124285,1.1775946762660843,0
-9.321927415734802,-59.74020459223933,0.7666216569901407,0
-9.53292800044607,-58.22654799997855,1.1782378402076445,0
-9.796925071844644,-57.9733232964818,1.394976516981242,0
-9.244615586723906,-58.85759531858802,0.5629960230654003,0
-11.86306887,-53.68013856,0.631098089525703,0
-11.999194,-53.404633,1.058075524405193,0
-12.163966,-53.353197,1.3772080852706214,0
-12.283552,-53.35184,0.717022204218409,0
-12.29838,-53.167136,1.7999046023414778,0
-12.383729,-53.19294,1.4605955324242637,0
-12.426101,-53.165547,4.51541585203306,0
-12.441548,-53.266566,2.9807662349166244,0
-12.560626,-53.104699,2.586817483652125,0
-12.591882,-53.066773,1.0747373907848192,0
-12.691232,-53.277241,0.7138101368173541,0
